"","City","Year","Latitude","Longitude","Coastal","Elevation","Temperature"
"391","Atlanta, GA      ",1931,33.9,85,1,1026,24.9673607558556
"392","Atlanta, GA      ",1932,33.9,85,1,1026,43.6562401376634
"393","Atlanta, GA      ",1933,33.9,85,1,1026,27.9943478192034
"394","Atlanta, GA      ",1934,33.9,85,1,1026,35.2846254702954
"395","Atlanta, GA      ",1935,33.9,85,1,1026,33.3017054978988
"396","Atlanta, GA      ",1936,33.9,85,1,1026,43.4286523766161
"397","Atlanta, GA      ",1937,33.9,85,1,1026,40.5851421758912
"398","Atlanta, GA      ",1938,33.9,85,1,1026,32.8934978513691
"399","Atlanta, GA      ",1939,33.9,85,1,1026,30.4601958618107
"400","Atlanta, GA      ",1940,33.9,85,1,1026,42.5696717472356
"401","Atlanta, GA      ",1941,33.9,85,1,1026,25.2681137927186
"402","Atlanta, GA      ",1942,33.9,85,1,1026,46.3851353619774
"403","Atlanta, GA      ",1943,33.9,85,1,1026,29.6244068415229
"404","Atlanta, GA      ",1944,33.9,85,1,1026,38.5937363024782
"405","Atlanta, GA      ",1945,33.9,85,1,1026,33.6149673368379
"406","Atlanta, GA      ",1946,33.9,85,1,1026,46.2033619918316
"407","Atlanta, GA      ",1947,33.9,85,1,1026,39.9556754960681
"408","Atlanta, GA      ",1948,33.9,85,1,1026,29.7514288701086
"409","Atlanta, GA      ",1949,33.9,85,1,1026,23.7415795078402
"410","Atlanta, GA      ",1950,33.9,85,1,1026,24.5892051656859
"411","Atlanta, GA      ",1951,33.9,85,1,1026,47.6896530048205
"412","Atlanta, GA      ",1952,33.9,85,1,1026,40.0594853975829
"413","Atlanta, GA      ",1953,33.9,85,1,1026,26.1664635490601
"414","Atlanta, GA      ",1954,33.9,85,1,1026,41.7748837496361
"415","Atlanta, GA      ",1955,33.9,85,1,1026,44.3957684703669
"416","Atlanta, GA      ",1956,33.9,85,1,1026,30.3018581115235
"417","Atlanta, GA      ",1957,33.9,85,1,1026,35.209040110688
"418","Atlanta, GA      ",1958,33.9,85,1,1026,34.9968912944112
"419","Atlanta, GA      ",1959,33.9,85,1,1026,29.7326139397014
"420","Atlanta, GA      ",1960,33.9,85,1,1026,23.8962188400604
"421","Boise, ID        ",1931,43.7,117.1,0,2858,12.391999927791
"422","Boise, ID        ",1932,43.7,117.1,0,2858,30.8041951334828
"423","Boise, ID        ",1933,43.7,117.1,0,2858,26.810730720439
"424","Boise, ID        ",1934,43.7,117.1,0,2858,9.47412006693072
"425","Boise, ID        ",1935,43.7,117.1,0,2858,22.8944971507949
"426","Boise, ID        ",1936,43.7,117.1,0,2858,10.9318001490303
"427","Boise, ID        ",1937,43.7,117.1,0,2858,35.0555460676071
"428","Boise, ID        ",1938,43.7,117.1,0,2858,30.6040895612925
"429","Boise, ID        ",1939,43.7,117.1,0,2858,35.0437658390482
"430","Boise, ID        ",1940,43.7,117.1,0,2858,20.1962173316639
"431","Boise, ID        ",1941,43.7,117.1,0,2858,18.4326284931899
"432","Boise, ID        ",1942,43.7,117.1,0,2858,25.8253799128339
"433","Boise, ID        ",1943,43.7,117.1,0,2858,17.9685069781972
"434","Boise, ID        ",1944,43.7,117.1,0,2858,34.1672205047704
"435","Boise, ID        ",1945,43.7,117.1,0,2858,20.5374295053585
"436","Boise, ID        ",1946,43.7,117.1,0,2858,16.8956391063829
"437","Boise, ID        ",1947,43.7,117.1,0,2858,32.0017839630116
"438","Boise, ID        ",1948,43.7,117.1,0,2858,20.8072674831463
"439","Boise, ID        ",1949,43.7,117.1,0,2858,25.8548753649922
"440","Boise, ID        ",1950,43.7,117.1,0,2858,10.5042280830967
"441","Boise, ID        ",1951,43.7,117.1,0,2858,16.4711373687398
"442","Boise, ID        ",1952,43.7,117.1,0,2858,27.072652390367
"443","Boise, ID        ",1953,43.7,117.1,0,2858,17.2117818621625
"444","Boise, ID        ",1954,43.7,117.1,0,2858,26.7540153043731
"445","Boise, ID        ",1955,43.7,117.1,0,2858,31.7788031304116
"446","Boise, ID        ",1956,43.7,117.1,0,2858,14.7485469032813
"447","Boise, ID        ",1957,43.7,117.1,0,2858,24.4957642244935
"448","Boise, ID        ",1958,43.7,117.1,0,2858,32.5049749263676
"449","Boise, ID        ",1959,43.7,117.1,0,2858,32.6746711749102
"450","Boise, ID        ",1960,43.7,117.1,0,2858,13.0808941211654
"451","Chicago, IL      ",1931,42.3,88,0,619,25.5570034538417
"452","Chicago, IL      ",1932,42.3,88,0,619,18.4312264384571
"453","Chicago, IL      ",1933,42.3,88,0,619,6.31633469619224
"454","Chicago, IL      ",1934,42.3,88,0,619,16.4896136772649
"455","Chicago, IL      ",1935,42.3,88,0,619,17.6522363946587
"456","Chicago, IL      ",1936,42.3,88,0,619,25.7532893344847
"457","Chicago, IL      ",1937,42.3,88,0,619,19.7915040155157
"458","Chicago, IL      ",1938,42.3,88,0,619,31.5186423737629
"459","Chicago, IL      ",1939,42.3,88,0,619,28.1456172613111
"460","Chicago, IL      ",1940,42.3,88,0,619,12.2528955574244
"461","Chicago, IL      ",1941,42.3,88,0,619,14.1483310213803
"462","Chicago, IL      ",1942,42.3,88,0,619,26.8316280453912
"463","Chicago, IL      ",1943,42.3,88,0,619,29.2849236126461
"464","Chicago, IL      ",1944,42.3,88,0,619,14.8944829057902
"465","Chicago, IL      ",1945,42.3,88,0,619,8.70544435775838
"466","Chicago, IL      ",1946,42.3,88,0,619,21.3963383330427
"467","Chicago, IL      ",1947,42.3,88,0,619,29.6043444644069
"468","Chicago, IL      ",1948,42.3,88,0,619,9.06161183993083
"469","Chicago, IL      ",1949,42.3,88,0,619,16.0625313190183
"470","Chicago, IL      ",1950,42.3,88,0,619,23.9756816831504
"471","Chicago, IL      ",1951,42.3,88,0,619,17.7987732316463
"472","Chicago, IL      ",1952,42.3,88,0,619,18.664131857869
"473","Chicago, IL      ",1953,42.3,88,0,619,26.4970407945624
"474","Chicago, IL      ",1954,42.3,88,0,619,30.5404962485232
"475","Chicago, IL      ",1955,42.3,88,0,619,19.9233879278832
"476","Chicago, IL      ",1956,42.3,88,0,619,28.8195991091987
"477","Chicago, IL      ",1957,42.3,88,0,619,16.9010542085775
"478","Chicago, IL      ",1958,42.3,88,0,619,32.2537563579588
"479","Chicago, IL      ",1959,42.3,88,0,619,29.4294645358209
"480","Chicago, IL      ",1960,42.3,88,0,619,28.8123884357318
"481","Indianapolis, IN ",1931,39.8,86.9,0,797,18.0007410015458
"482","Indianapolis, IN ",1932,39.8,86.9,0,797,33.6534707518805
"483","Indianapolis, IN ",1933,39.8,86.9,0,797,14.3959942063193
"484","Indianapolis, IN ",1934,39.8,86.9,0,797,31.9623984517631
"485","Indianapolis, IN ",1935,39.8,86.9,0,797,16.1112938163745
"486","Indianapolis, IN ",1936,39.8,86.9,0,797,28.3472240642633
"487","Indianapolis, IN ",1937,39.8,86.9,0,797,25.4661539194948
"488","Indianapolis, IN ",1938,39.8,86.9,0,797,8.24181374530567
"489","Indianapolis, IN ",1939,39.8,86.9,0,797,10.0303144233751
"490","Indianapolis, IN ",1940,39.8,86.9,0,797,29.3705895466844
"491","Indianapolis, IN ",1941,39.8,86.9,0,797,32.9824343456131
"492","Indianapolis, IN ",1942,39.8,86.9,0,797,15.7033043879928
"493","Indianapolis, IN ",1943,39.8,86.9,0,797,10.3059325602025
"494","Indianapolis, IN ",1944,39.8,86.9,0,797,19.9713188356601
"495","Indianapolis, IN ",1945,39.8,86.9,0,797,32.6339493948182
"496","Indianapolis, IN ",1946,39.8,86.9,0,797,22.8921910849052
"497","Indianapolis, IN ",1947,39.8,86.9,0,797,14.9357645495358
"498","Indianapolis, IN ",1948,39.8,86.9,0,797,31.7776459539487
"499","Indianapolis, IN ",1949,39.8,86.9,0,797,24.2299574072868
"500","Indianapolis, IN ",1950,39.8,86.9,0,797,18.8491112359436
"501","Indianapolis, IN ",1951,39.8,86.9,0,797,32.9662097883342
"502","Indianapolis, IN ",1952,39.8,86.9,0,797,25.8635160234001
"503","Indianapolis, IN ",1953,39.8,86.9,0,797,9.20187715155101
"504","Indianapolis, IN ",1954,39.8,86.9,0,797,28.0540723577366
"505","Indianapolis, IN ",1955,39.8,86.9,0,797,28.5788419403976
"506","Indianapolis, IN ",1956,39.8,86.9,0,797,11.7796818447631
"507","Indianapolis, IN ",1957,39.8,86.9,0,797,20.1724877048204
"508","Indianapolis, IN ",1958,39.8,86.9,0,797,17.6694411298171
"509","Indianapolis, IN ",1959,39.8,86.9,0,797,14.0151444054989
"510","Indianapolis, IN ",1960,39.8,86.9,0,797,9.61408079477167
"511","Des Moines, IA   ",1931,41.8,93.6,0,957,0.221642290852587
"512","Des Moines, IA   ",1932,41.8,93.6,0,957,22.9405810794866
"513","Des Moines, IA   ",1933,41.8,93.6,0,957,1.30774246744166
"514","Des Moines, IA   ",1934,41.8,93.6,0,957,-1.26873419623544
"515","Des Moines, IA   ",1935,41.8,93.6,0,957,18.2110867972532
"516","Des Moines, IA   ",1936,41.8,93.6,0,957,8.44967259776512
"517","Des Moines, IA   ",1937,41.8,93.6,0,957,11.6873339746902
"518","Des Moines, IA   ",1938,41.8,93.6,0,957,20.8603868795592
"519","Des Moines, IA   ",1939,41.8,93.6,0,957,16.2029400386196
"520","Des Moines, IA   ",1940,41.8,93.6,0,957,18.1736554889506
"521","Des Moines, IA   ",1941,41.8,93.6,0,957,3.81491111785022
"522","Des Moines, IA   ",1942,41.8,93.6,0,957,21.8347648490763
"523","Des Moines, IA   ",1943,41.8,93.6,0,957,5.38082399192396
"524","Des Moines, IA   ",1944,41.8,93.6,0,957,21.6807395800437
"525","Des Moines, IA   ",1945,41.8,93.6,0,957,20.8063709981949
"526","Des Moines, IA   ",1946,41.8,93.6,0,957,19.1711188891851
"527","Des Moines, IA   ",1947,41.8,93.6,0,957,17.3911544497366
"528","Des Moines, IA   ",1948,41.8,93.6,0,957,0.108555032944873
"529","Des Moines, IA   ",1949,41.8,93.6,0,957,23.9237535782116
"530","Des Moines, IA   ",1950,41.8,93.6,0,957,18.6298285232513
"531","Des Moines, IA   ",1951,41.8,93.6,0,957,5.49184460396403
"532","Des Moines, IA   ",1952,41.8,93.6,0,957,17.4842801483701
"533","Des Moines, IA   ",1953,41.8,93.6,0,957,16.3474651255222
"534","Des Moines, IA   ",1954,41.8,93.6,0,957,21.2484277685036
"535","Des Moines, IA   ",1955,41.8,93.6,0,957,21.7728522266658
"536","Des Moines, IA   ",1956,41.8,93.6,0,957,14.7395154167399
"537","Des Moines, IA   ",1957,41.8,93.6,0,957,5.63416599083407
"538","Des Moines, IA   ",1958,41.8,93.6,0,957,7.09174853533237
"539","Des Moines, IA   ",1959,41.8,93.6,0,957,21.5751096992761
"540","Des Moines, IA   ",1960,41.8,93.6,0,957,11.1485113866563
"541","Wichita, KS      ",1931,38.1,97.6,0,1333,31.3662617311292
"542","Wichita, KS      ",1932,38.1,97.6,0,1333,30.5195560779314
"543","Wichita, KS      ",1933,38.1,97.6,0,1333,13.6286916446759
"544","Wichita, KS      ",1934,38.1,97.6,0,1333,17.7870711664686
"545","Wichita, KS      ",1935,38.1,97.6,0,1333,26.9112336822166
"546","Wichita, KS      ",1936,38.1,97.6,0,1333,16.8246977397583
"547","Wichita, KS      ",1937,38.1,97.6,0,1333,25.3762918068111
"548","Wichita, KS      ",1938,38.1,97.6,0,1333,32.2870808970839
"549","Wichita, KS      ",1939,38.1,97.6,0,1333,26.9420706037414
"550","Wichita, KS      ",1940,38.1,97.6,0,1333,23.7465186464977
"551","Wichita, KS      ",1941,38.1,97.6,0,1333,20.4127363599425
"552","Wichita, KS      ",1942,38.1,97.6,0,1333,16.5489751539456
"553","Wichita, KS      ",1943,38.1,97.6,0,1333,25.6497442963644
"554","Wichita, KS      ",1944,38.1,97.6,0,1333,29.1973492326334
"555","Wichita, KS      ",1945,38.1,97.6,0,1333,10.3599318562674
"556","Wichita, KS      ",1946,38.1,97.6,0,1333,20.3392987731274
"557","Wichita, KS      ",1947,38.1,97.6,0,1333,16.7012384215284
"558","Wichita, KS      ",1948,38.1,97.6,0,1333,31.8803780237568
"559","Wichita, KS      ",1949,38.1,97.6,0,1333,21.4681908670219
"560","Wichita, KS      ",1950,38.1,97.6,0,1333,22.9579102291091
"561","Wichita, KS      ",1951,38.1,97.6,0,1333,28.0482697890588
"562","Wichita, KS      ",1952,38.1,97.6,0,1333,21.9003744072282
"563","Wichita, KS      ",1953,38.1,97.6,0,1333,18.6265396741783
"564","Wichita, KS      ",1954,38.1,97.6,0,1333,23.03479007426
"565","Wichita, KS      ",1955,38.1,97.6,0,1333,11.3181940347898
"566","Wichita, KS      ",1956,38.1,97.6,0,1333,34.3314308932325
"567","Wichita, KS      ",1957,38.1,97.6,0,1333,12.1569064840324
"568","Wichita, KS      ",1958,38.1,97.6,0,1333,18.1555391518568
"569","Wichita, KS      ",1959,38.1,97.6,0,1333,33.2857276510191
"570","Wichita, KS      ",1960,38.1,97.6,0,1333,28.2160269466059
"571","Louisville, KY   ",1931,39,86.5,0,501,31.0118827448914
"572","Louisville, KY   ",1932,39,86.5,0,501,28.4081385281971
"573","Louisville, KY   ",1933,39,86.5,0,501,24.0236370578714
"574","Louisville, KY   ",1934,39,86.5,0,501,31.9353654742337
"575","Louisville, KY   ",1935,39,86.5,0,501,16.2794932491596
"576","Louisville, KY   ",1936,39,86.5,0,501,33.2451078886642
"577","Louisville, KY   ",1937,39,86.5,0,501,21.0545200872968
"578","Louisville, KY   ",1938,39,86.5,0,501,20.494891102046
"579","Louisville, KY   ",1939,39,86.5,0,501,28.3577976748989
"580","Louisville, KY   ",1940,39,86.5,0,501,28.0385777103266
"581","Louisville, KY   ",1941,39,86.5,0,501,15.3293143511107
"582","Louisville, KY   ",1942,39,86.5,0,501,28.9381872841167
"583","Louisville, KY   ",1943,39,86.5,0,501,19.3041096151557
"584","Louisville, KY   ",1944,39,86.5,0,501,14.4847921146703
"585","Louisville, KY   ",1945,39,86.5,0,501,17.5774741803846
"586","Louisville, KY   ",1946,39,86.5,0,501,33.0239901774233
"587","Louisville, KY   ",1947,39,86.5,0,501,22.6633058944255
"588","Louisville, KY   ",1948,39,86.5,0,501,26.0705155149831
"589","Louisville, KY   ",1949,39,86.5,0,501,15.1279266338105
"590","Louisville, KY   ",1950,39,86.5,0,501,33.953514636057
"591","Louisville, KY   ",1951,39,86.5,0,501,38.7443750719604
"592","Louisville, KY   ",1952,39,86.5,0,501,35.6731008976904
"593","Louisville, KY   ",1953,39,86.5,0,501,26.701219363421
"594","Louisville, KY   ",1954,39,86.5,0,501,23.4596066451276
"595","Louisville, KY   ",1955,39,86.5,0,501,27.4958913807092
"596","Louisville, KY   ",1956,39,86.5,0,501,18.188858888557
"597","Louisville, KY   ",1957,39,86.5,0,501,31.1856408428291
"598","Louisville, KY   ",1958,39,86.5,0,501,33.0946049857871
"599","Louisville, KY   ",1959,39,86.5,0,501,29.9479470864419
"600","Louisville, KY   ",1960,39,86.5,0,501,27.4005139482332
"601","New Orleans, LA  ",1931,30.8,90.2,1,4,31.8060802489956
"602","New Orleans, LA  ",1932,30.8,90.2,1,4,32.3953420061545
"603","New Orleans, LA  ",1933,30.8,90.2,1,4,34.7739753560578
"604","New Orleans, LA  ",1934,30.8,90.2,1,4,34.9185955100044
"605","New Orleans, LA  ",1935,30.8,90.2,1,4,32.9537726414219
"606","New Orleans, LA  ",1936,30.8,90.2,1,4,50.7278554768058
"607","New Orleans, LA  ",1937,30.8,90.2,1,4,56.4237449750585
"608","New Orleans, LA  ",1938,30.8,90.2,1,4,43.6805360476839
"609","New Orleans, LA  ",1939,30.8,90.2,1,4,38.3674546313006
"610","New Orleans, LA  ",1940,30.8,90.2,1,4,45.6138600336248
"611","New Orleans, LA  ",1941,30.8,90.2,1,4,47.0067502267217
"612","New Orleans, LA  ",1942,30.8,90.2,1,4,57.6554005906389
"613","New Orleans, LA  ",1943,30.8,90.2,1,4,44.9475382906311
"614","New Orleans, LA  ",1944,30.8,90.2,1,4,33.849740582904
"615","New Orleans, LA  ",1945,30.8,90.2,1,4,32.1937553101712
"616","New Orleans, LA  ",1946,30.8,90.2,1,4,55.3531416839844
"617","New Orleans, LA  ",1947,30.8,90.2,1,4,43.4086201026997
"618","New Orleans, LA  ",1948,30.8,90.2,1,4,33.6448084867829
"619","New Orleans, LA  ",1949,30.8,90.2,1,4,48.7830862019325
"620","New Orleans, LA  ",1950,30.8,90.2,1,4,55.1841977263091
"621","New Orleans, LA  ",1951,30.8,90.2,1,4,36.1571682042012
"622","New Orleans, LA  ",1952,30.8,90.2,1,4,40.44763764578
"623","New Orleans, LA  ",1953,30.8,90.2,1,4,35.9899604368286
"624","New Orleans, LA  ",1954,30.8,90.2,1,4,48.0975658633392
"625","New Orleans, LA  ",1955,30.8,90.2,1,4,53.4141108466147
"626","New Orleans, LA  ",1956,30.8,90.2,1,4,50.2124286400124
"627","New Orleans, LA  ",1957,30.8,90.2,1,4,50.4843815445335
"628","New Orleans, LA  ",1958,30.8,90.2,1,4,52.1092073397833
"629","New Orleans, LA  ",1959,30.8,90.2,1,4,55.7498564648249
"630","New Orleans, LA  ",1960,30.8,90.2,1,4,41.7806478983479
"631","Portland, ME     ",1931,44.2,70.5,1,74,23.787645153274
"632","Portland, ME     ",1932,44.2,70.5,1,74,15.8539045409811
"633","Portland, ME     ",1933,44.2,70.5,1,74,13.3181091666459
"634","Portland, ME     ",1934,44.2,70.5,1,74,6.12005893191432
"635","Portland, ME     ",1935,44.2,70.5,1,74,24.8608017961757
"636","Portland, ME     ",1936,44.2,70.5,1,74,7.82699717556902
"637","Portland, ME     ",1937,44.2,70.5,1,74,4.63250282066073
"638","Portland, ME     ",1938,44.2,70.5,1,74,14.3685183510657
"639","Portland, ME     ",1939,44.2,70.5,1,74,3.41500856291902
"640","Portland, ME     ",1940,44.2,70.5,1,74,-1.00338735355894
"641","Portland, ME     ",1941,44.2,70.5,1,74,8.63998514481127
"642","Portland, ME     ",1942,44.2,70.5,1,74,7.67497001914516
"643","Portland, ME     ",1943,44.2,70.5,1,74,10.5198946509694
"644","Portland, ME     ",1944,44.2,70.5,1,74,7.25094748932065
"645","Portland, ME     ",1945,44.2,70.5,1,74,9.98327781353065
"646","Portland, ME     ",1946,44.2,70.5,1,74,0.23667832310586
"647","Portland, ME     ",1947,44.2,70.5,1,74,6.67421876422835
"648","Portland, ME     ",1948,44.2,70.5,1,74,0.178612123672455
"649","Portland, ME     ",1949,44.2,70.5,1,74,13.7881977753945
"650","Portland, ME     ",1950,44.2,70.5,1,74,10.4383072392206
"651","Portland, ME     ",1951,44.2,70.5,1,74,18.8213279260132
"652","Portland, ME     ",1952,44.2,70.5,1,74,20.0410410900676
"653","Portland, ME     ",1953,44.2,70.5,1,74,2.58799362180118
"654","Portland, ME     ",1954,44.2,70.5,1,74,12.8512301267959
"655","Portland, ME     ",1955,44.2,70.5,1,74,21.7201623781779
"656","Portland, ME     ",1956,44.2,70.5,1,74,7.86348096956841
"657","Portland, ME     ",1957,44.2,70.5,1,74,11.3686085090025
"658","Portland, ME     ",1958,44.2,70.5,1,74,6.18414544708384
"659","Portland, ME     ",1959,44.2,70.5,1,74,15.2359556362408
"660","Portland, ME     ",1960,44.2,70.5,1,74,10.3579213521215
"661","Baltimore, MD    ",1931,39.7,77.3,1,146,17.6325552088278
"662","Baltimore, MD    ",1932,39.7,77.3,1,146,21.3621368112244
"663","Baltimore, MD    ",1933,39.7,77.3,1,146,18.3296269159066
"664","Baltimore, MD    ",1934,39.7,77.3,1,146,13.7652907773179
"665","Baltimore, MD    ",1935,39.7,77.3,1,146,35.5691421978781
"666","Baltimore, MD    ",1936,39.7,77.3,1,146,28.3302515019757
"667","Baltimore, MD    ",1937,39.7,77.3,1,146,31.613440351633
"668","Baltimore, MD    ",1938,39.7,77.3,1,146,37.3457891236041
"669","Baltimore, MD    ",1939,39.7,77.3,1,146,33.99450713869
"670","Baltimore, MD    ",1940,39.7,77.3,1,146,28.0996085756832
"671","Baltimore, MD    ",1941,39.7,77.3,1,146,26.4820241814563
"672","Baltimore, MD    ",1942,39.7,77.3,1,146,33.1635963202148
"673","Baltimore, MD    ",1943,39.7,77.3,1,146,26.6676780620932
"674","Baltimore, MD    ",1944,39.7,77.3,1,146,28.8746807171061
"675","Baltimore, MD    ",1945,39.7,77.3,1,146,16.8365102349205
"676","Baltimore, MD    ",1946,39.7,77.3,1,146,14.2779092760672
"677","Baltimore, MD    ",1947,39.7,77.3,1,146,32.2639466739857
"678","Baltimore, MD    ",1948,39.7,77.3,1,146,34.3136554323956
"679","Baltimore, MD    ",1949,39.7,77.3,1,146,36.852034830527
"680","Baltimore, MD    ",1950,39.7,77.3,1,146,36.6517702285648
"681","Baltimore, MD    ",1951,39.7,77.3,1,146,15.0659028582191
"682","Baltimore, MD    ",1952,39.7,77.3,1,146,24.9017323552118
"683","Baltimore, MD    ",1953,39.7,77.3,1,146,33.4529847874279
"684","Baltimore, MD    ",1954,39.7,77.3,1,146,30.0974678905813
"685","Baltimore, MD    ",1955,39.7,77.3,1,146,17.740152190534
"686","Baltimore, MD    ",1956,39.7,77.3,1,146,38.1376846730371
"687","Baltimore, MD    ",1957,39.7,77.3,1,146,16.6181604804651
"688","Baltimore, MD    ",1958,39.7,77.3,1,146,34.4637303421065
"689","Baltimore, MD    ",1959,39.7,77.3,1,146,21.2111288090884
"690","Baltimore, MD    ",1960,39.7,77.3,1,146,19.2868148220082
"691","Boston, MA       ",1931,42.7,71.4,1,20,35.1225288277413
"692","Boston, MA       ",1932,42.7,71.4,1,20,22.9887414357865
"693","Boston, MA       ",1933,42.7,71.4,1,20,26.3001353531836
"694","Boston, MA       ",1934,42.7,71.4,1,20,14.5702574557361
"695","Boston, MA       ",1935,42.7,71.4,1,20,25.2064828929967
"696","Boston, MA       ",1936,42.7,71.4,1,20,20.3965032775573
"697","Boston, MA       ",1937,42.7,71.4,1,20,22.6444787044361
"698","Boston, MA       ",1938,42.7,71.4,1,20,11.3324661336747
"699","Boston, MA       ",1939,42.7,71.4,1,20,29.9202917800184
"700","Boston, MA       ",1940,42.7,71.4,1,20,19.7587426281362
"701","Boston, MA       ",1941,42.7,71.4,1,20,10.5505836540624
"702","Boston, MA       ",1942,42.7,71.4,1,20,11.3553945419479
"703","Boston, MA       ",1943,42.7,71.4,1,20,14.9431215754483
"704","Boston, MA       ",1944,42.7,71.4,1,20,14.7640171915635
"705","Boston, MA       ",1945,42.7,71.4,1,20,29.0852269912435
"706","Boston, MA       ",1946,42.7,71.4,1,20,32.8525007495565
"707","Boston, MA       ",1947,42.7,71.4,1,20,24.9622281225678
"708","Boston, MA       ",1948,42.7,71.4,1,20,31.9408989980987
"709","Boston, MA       ",1949,42.7,71.4,1,20,26.7076543380488
"710","Boston, MA       ",1950,42.7,71.4,1,20,34.7157967894856
"711","Boston, MA       ",1951,42.7,71.4,1,20,23.7052419388156
"712","Boston, MA       ",1952,42.7,71.4,1,20,36.0018026269465
"713","Boston, MA       ",1953,42.7,71.4,1,20,32.6251475061587
"714","Boston, MA       ",1954,42.7,71.4,1,20,17.0960832111767
"715","Boston, MA       ",1955,42.7,71.4,1,20,30.2943620443224
"716","Boston, MA       ",1956,42.7,71.4,1,20,12.3188203087066
"717","Boston, MA       ",1957,42.7,71.4,1,20,23.076734434326
"718","Boston, MA       ",1958,42.7,71.4,1,20,9.78335441406628
"719","Boston, MA       ",1959,42.7,71.4,1,20,17.7506431683216
"720","Boston, MA       ",1960,42.7,71.4,1,20,29.4130705718712
"721","Detroit, MI      ",1931,43.1,83.9,0,639,17.2958117426356
"722","Detroit, MI      ",1932,43.1,83.9,0,639,16.081167544474
"723","Detroit, MI      ",1933,43.1,83.9,0,639,31.2958201043379
"724","Detroit, MI      ",1934,43.1,83.9,0,639,14.9643768330551
"725","Detroit, MI      ",1935,43.1,83.9,0,639,23.6627263196505
"726","Detroit, MI      ",1936,43.1,83.9,0,639,24.5316026735575
"727","Detroit, MI      ",1937,43.1,83.9,0,639,7.90343295377826
"728","Detroit, MI      ",1938,43.1,83.9,0,639,19.9453080242477
"729","Detroit, MI      ",1939,43.1,83.9,0,639,24.1957221601109
"730","Detroit, MI      ",1940,43.1,83.9,0,639,17.7507340202565
"731","Detroit, MI      ",1941,43.1,83.9,0,639,21.4209297256391
"732","Detroit, MI      ",1942,43.1,83.9,0,639,32.56952633416
"733","Detroit, MI      ",1943,43.1,83.9,0,639,14.6488460651949
"734","Detroit, MI      ",1944,43.1,83.9,0,639,33.6186097866631
"735","Detroit, MI      ",1945,43.1,83.9,0,639,33.2149167253261
"736","Detroit, MI      ",1946,43.1,83.9,0,639,14.5255785363264
"737","Detroit, MI      ",1947,43.1,83.9,0,639,32.9474714513789
"738","Detroit, MI      ",1948,43.1,83.9,0,639,24.647607783137
"739","Detroit, MI      ",1949,43.1,83.9,0,639,21.044053902668
"740","Detroit, MI      ",1950,43.1,83.9,0,639,10.5614083732563
"741","Detroit, MI      ",1951,43.1,83.9,0,639,27.5317310672938
"742","Detroit, MI      ",1952,43.1,83.9,0,639,14.7559831279584
"743","Detroit, MI      ",1953,43.1,83.9,0,639,18.797508699926
"744","Detroit, MI      ",1954,43.1,83.9,0,639,14.1293740614442
"745","Detroit, MI      ",1955,43.1,83.9,0,639,22.8001731100379
"746","Detroit, MI      ",1956,43.1,83.9,0,639,34.2000787082385
"747","Detroit, MI      ",1957,43.1,83.9,0,639,27.3822973289601
"748","Detroit, MI      ",1958,43.1,83.9,0,639,18.1248693281571
"749","Detroit, MI      ",1959,43.1,83.9,0,639,15.0068631856602
"750","Detroit, MI      ",1960,43.1,83.9,0,639,31.3491409129415
"751","Minneapolis, MN  ",1931,45.9,93.9,0,841,-3.02197476305355
"752","Minneapolis, MN  ",1932,45.9,93.9,0,841,8.74415277515104
"753","Minneapolis, MN  ",1933,45.9,93.9,0,841,-9.80766793295754
"754","Minneapolis, MN  ",1934,45.9,93.9,0,841,4.77222249285211
"755","Minneapolis, MN  ",1935,45.9,93.9,0,841,8.59102305842567
"756","Minneapolis, MN  ",1936,45.9,93.9,0,841,-0.136084795740868
"757","Minneapolis, MN  ",1937,45.9,93.9,0,841,4.68240100399013
"758","Minneapolis, MN  ",1938,45.9,93.9,0,841,-9.47008984401855
"759","Minneapolis, MN  ",1939,45.9,93.9,0,841,0.376111688590812
"760","Minneapolis, MN  ",1940,45.9,93.9,0,841,-1.76357128235557
"761","Minneapolis, MN  ",1941,45.9,93.9,0,841,14.8048523084531
"762","Minneapolis, MN  ",1942,45.9,93.9,0,841,2.85085029096736
"763","Minneapolis, MN  ",1943,45.9,93.9,0,841,5.23928028987385
"764","Minneapolis, MN  ",1944,45.9,93.9,0,841,2.82913903979495
"765","Minneapolis, MN  ",1945,45.9,93.9,0,841,10.9932303423366
"766","Minneapolis, MN  ",1946,45.9,93.9,0,841,-10.010576519141
"767","Minneapolis, MN  ",1947,45.9,93.9,0,841,10.5054094446141
"768","Minneapolis, MN  ",1948,45.9,93.9,0,841,3.05589002309257
"769","Minneapolis, MN  ",1949,45.9,93.9,0,841,-3.00627776239914
"770","Minneapolis, MN  ",1950,45.9,93.9,0,841,4.32021548517065
"771","Minneapolis, MN  ",1951,45.9,93.9,0,841,0.989633589393883
"772","Minneapolis, MN  ",1952,45.9,93.9,0,841,12.0577031122908
"773","Minneapolis, MN  ",1953,45.9,93.9,0,841,6.28985359341357
"774","Minneapolis, MN  ",1954,45.9,93.9,0,841,-2.23158810030103
"775","Minneapolis, MN  ",1955,45.9,93.9,0,841,-2.44650273015486
"776","Minneapolis, MN  ",1956,45.9,93.9,0,841,3.93666832373902
"777","Minneapolis, MN  ",1957,45.9,93.9,0,841,-5.3865239785622
